subj_idx,response,rt,trial,split_by,feedback,subj_code,q_init
3,1,1.485,154,1,0,7115069,0.5
3,0,1.007,155,1,1,7115069,0.5
3,0,1.018,156,1,0,7115069,0.5
3,0,1.202,157,1,0,7115069,0.5
3,0,1.295,158,1,0,7115069,0.5
3,1,1.417,159,1,1,7115069,0.5
3,0,1.286,160,1,0,7115069,0.5
4,1,1.323,1,1,0,7117560,0.5
4,0,1.757,2,1,0,7117560,0.5
4,1,1.831,3,1,0,7117560,0.5
4,1,1.344,4,1,0,7117560,0.5
4,0,0.444,5,1,1,7117560,0.5
4,0,1.723,6,1,0,7117560,0.5
4,1,0.579,7,1,1,7117560,0.5
4,0,1.832,8,1,0,7117560,0.5
4,1,1.199,9,1,0,7117560,0.5
4,1,1.058,10,1,0,7117560,0.5
4,1,0.766,11,1,0,7117560,0.5
4,0,0.193,12,1,1,7117560,0.5
4,1,1.228,13,1,1,7117560,0.5
4,0,0.95,14,1,1,7117560,0.5
4,0,1.015,15,1,1,7117560,0.5
4,0,0.685,16,1,1,7117560,0.5
4,1,0.757,17,1,0,7117560,0.5
4,0,0.611,18,1,0,7117560,0.5
4,0,0.443,19,1,1,7117560,0.5
4,0,0.459,20,1,0,7117560,0.5
4,0,0.357,21,1,1,7117560,0.5
4,0,0.42,22,1,1,7117560,0.5
4,1,0.682,23,1,1,7117560,0.5
4,1,0.593,24,1,0,7117560,0.5
4,1,0.176,25,1,0,7117560,0.5
4,0,0.44,26,1,1,7117560,0.5
4,0,0.739,27,1,1,7117560,0.5
4,0,0.712,28,1,1,7117560,0.5
4,1,1.211,29,1,1,7117560,0.5
4,0,0.978,30,1,1,7117560,0.5
4,1,0.87,31,1,0,7117560,0.5
4,0,0.842,32,1,0,7117560,0.5
4,0,0.385,33,1,1,7117560,0.5
4,0,0.514,34,1,0,7117560,0.5
4,0,0.773,35,1,1,7117560,0.5
4,0,0.367,36,1,1,7117560,0.5
4,0,0.673,37,1,0,7117560,0.5
4,0,0.671,38,1,1,7117560,0.5
4,0,0.492,39,1,1,7117560,0.5
4,1,0.589,40,1,0,7117560,0.5
4,1,0.354,41,1,0,7117560,0.5
4,1,0.282,42,1,0,7117560,0.5
4,0,0.239,43,1,0,7117560,0.5
4,0,0.595,44,1,0,7117560,0.5
4,1,0.251,45,1,1,7117560,0.5
4,1,0.392,46,1,1,7117560,0.5
4,1,0.343,47,1,1,7117560,0.5
4,1,0.886,48,1,0,7117560,0.5
4,0,0.228,49,1,1,7117560,0.5
4,0,0.755,50,1,0,7117560,0.5
4,1,0.392,51,1,0,7117560,0.5
4,1,0.293,52,1,1,7117560,0.5
4,1,0.267,53,1,1,7117560,0.5
4,0,0.339,54,1,1,7117560,0.5
4,1,0.453,55,1,1,7117560,0.5
4,0,1.925,56,1,0,7117560,0.5
4,0,1.731,57,1,0,7117560,0.5
4,0,1.816,58,1,0,7117560,0.5
4,1,0.281,59,1,1,7117560,0.5
4,0,0.687,60,1,0,7117560,0.5
4,1,1.662,61,1,1,7117560,0.5
4,1,0.854,62,1,1,7117560,0.5
4,1,1.7,63,1,1,7117560,0.5
4,1,1.488,64,1,1,7117560,0.5
4,1,0.344,65,1,0,7117560,0.5
4,0,0.971,66,1,0,7117560,0.5
4,1,1.735,67,1,1,7117560,0.5
4,0,0.914,68,1,0,7117560,0.5
4,0,0.345,69,1,0,7117560,0.5
4,1,0.689,70,1,0,7117560,0.5
4,1,0.452,71,1,1,7117560,0.5
4,0,0.264,72,1,0,7117560,0.5
4,0,0.575,73,1,0,7117560,0.5
4,0,0.711,74,1,0,7117560,0.5
4,1,1.457,75,1,0,7117560,0.5
4,1,0.241,76,1,1,7117560,0.5
4,1,1.262,77,1,0,7117560,0.5
4,0,0.282,78,1,0,7117560,0.5
4,1,0.334,79,1,1,7117560,0.5
4,1,0.983,80,1,1,7117560,0.5
4,0,2.218,81,1,0,7117560,0.5
4,1,1.011,82,1,0,7117560,0.5
4,0,0.226,83,1,0,7117560,0.5
4,0,0.221,84,1,1,7117560,0.5
4,0,0.26,85,1,1,7117560,0.5
4,1,0.218,86,1,1,7117560,0.5
4,1,0.185,87,1,0,7117560,0.5
4,0,0.359,88,1,1,7117560,0.5
4,1,0.216,89,1,0,7117560,0.5
4,0,1.359,90,1,1,7117560,0.5
4,1,1.281,91,1,0,7117560,0.5
4,1,0.293,92,1,0,7117560,0.5
4,1,0.448,93,1,0,7117560,0.5
4,1,0.215,94,1,0,7117560,0.5
4,1,0.447,95,1,0,7117560,0.5
4,1,0.206,96,1,1,7117560,0.5
4,0,0.384,97,1,1,7117560,0.5
4,0,0.414,98,1,0,7117560,0.5
4,0,0.469,99,1,0,7117560,0.5
4,1,0.518,100,1,0,7117560,0.5
4,0,0.992,101,1,1,7117560,0.5
4,0,0.596,102,1,1,7117560,0.5
4,1,1.148,103,1,0,7117560,0.5
4,0,1.136,104,1,1,7117560,0.5
4,0,0.292,105,1,1,7117560,0.5
4,0,0.165,106,1,1,7117560,0.5
4,1,0.185,107,1,0,7117560,0.5
4,0,0.197,108,1,1,7117560,0.5
4,1,0.31,109,1,0,7117560,0.5
4,1,0.521,110,1,1,7117560,0.5
4,0,0.196,111,1,0,7117560,0.5
4,0,1.848,112,1,1,7117560,0.5
4,0,0.843,113,1,1,7117560,0.5
4,0,0.395,114,1,0,7117560,0.5
4,1,1.935,115,1,1,7117560,0.5
4,1,1.759,116,1,0,7117560,0.5
4,0,0.29,117,1,1,7117560,0.5
4,1,0.921,118,1,0,7117560,0.5
4,0,0.598,119,1,1,7117560,0.5
4,1,1.572,120,1,0,7117560,0.5
4,0,0.865,121,1,0,7117560,0.5
4,0,0.404,122,1,1,7117560,0.5
4,0,0.372,123,1,0,7117560,0.5
4,0,0.415,124,1,0,7117560,0.5
4,0,0.86,125,1,0,7117560,0.5
4,0,0.984,126,1,0,7117560,0.5
4,1,0.533,127,1,1,7117560,0.5
4,1,0.227,128,1,1,7117560,0.5
4,0,0.86,129,1,1,7117560,0.5
4,0,1.215,130,1,1,7117560,0.5
4,0,0.474,131,1,0,7117560,0.5
4,1,0.309,132,1,1,7117560,0.5
4,0,1.045,133,1,1,7117560,0.5
4,1,0.978,134,1,1,7117560,0.5
4,1,0.225,135,1,1,7117560,0.5
4,1,0.453,136,1,0,7117560,0.5
4,1,0.567,137,1,1,7117560,0.5
4,1,0.718,138,1,1,7117560,0.5
4,1,1.462,139,1,1,7117560,0.5
4,1,0.433,140,1,1,7117560,0.5
4,0,1.576,141,1,0,7117560,0.5
4,1,0.492,142,1,1,7117560,0.5
4,1,0.976,143,1,1,7117560,0.5
4,0,1.57,144,1,1,7117560,0.5
4,0,0.54,145,1,0,7117560,0.5
4,1,0.597,146,1,1,7117560,0.5
4,0,0.748,147,1,1,7117560,0.5
4,1,0.567,148,1,1,7117560,0.5
4,1,0.41,149,1,1,7117560,0.5
4,1,0.322,150,1,1,7117560,0.5
4,0,1.565,151,1,1,7117560,0.5
4,0,0.545,152,1,0,7117560,0.5
4,1,0.27,153,1,1,7117560,0.5
4,1,0.209,154,1,1,7117560,0.5
4,1,0.795,155,1,1,7117560,0.5
4,0,0.369,156,1,1,7117560,0.5
4,0,0.371,157,1,1,7117560,0.5
4,0,0.327,158,1,0,7117560,0.5
4,1,0.173,159,1,0,7117560,0.5
4,0,0.349,160,1,1,7117560,0.5
5,1,1.064,1,1,1,7117562,0.5
5,1,1.717,2,1,0,7117562,0.5
5,0,2.274,3,1,1,7117562,0.5
5,0,1.69,4,1,1,7117562,0.5
5,1,0.923,5,1,0,7117562,0.5
5,0,0.777,6,1,1,7117562,0.5
5,0,0.51,7,1,1,7117562,0.5
5,0,0.373,8,1,1,7117562,0.5
5,0,0.393,9,1,1,7117562,0.5
5,0,0.386,10,1,1,7117562,0.5
5,0,0.343,11,1,1,7117562,0.5
5,0,0.424,12,1,1,7117562,0.5
5,0,0.319,13,1,0,7117562,0.5
5,0,0.895,14,1,0,7117562,0.5
5,0,0.378,15,1,1,7117562,0.5
5,0,0.416,16,1,1,7117562,0.5
5,0,0.367,17,1,1,7117562,0.5
5,0,0.864,18,1,0,7117562,0.5
5,0,0.597,19,1,0,7117562,0.5
5,0,0.532,20,1,1,7117562,0.5
5,0,0.454,21,1,1,7117562,0.5
5,0,0.407,22,1,1,7117562,0.5
5,0,0.349,23,1,1,7117562,0.5
5,1,0.618,24,1,0,7117562,0.5
5,0,0.889,25,1,0,7117562,0.5
5,0,0.464,26,1,0,7117562,0.5
5,0,0.965,27,1,1,7117562,0.5
5,0,0.537,28,1,1,7117562,0.5
5,0,0.3,29,1,0,7117562,0.5
5,1,0.354,30,1,0,7117562,0.5
5,0,0.4,31,1,1,7117562,0.5
5,0,0.594,32,1,0,7117562,0.5
5,0,1.348,33,1,0,7117562,0.5
5,1,1.024,34,1,0,7117562,0.5
5,0,0.664,35,1,1,7117562,0.5
5,0,0.335,36,1,1,7117562,0.5
5,0,0.319,37,1,1,7117562,0.5
5,0,0.335,38,1,0,7117562,0.5
5,1,0.325,39,1,1,7117562,0.5
5,0,0.426,40,1,0,7117562,0.5
5,0,0.376,41,1,1,7117562,0.5
5,0,0.671,42,1,0,7117562,0.5
5,1,0.443,43,1,0,7117562,0.5
5,0,0.6,44,1,0,7117562,0.5
5,0,0.381,45,1,0,7117562,0.5
5,1,0.574,46,1,1,7117562,0.5
5,0,0.793,47,1,0,7117562,0.5
5,0,0.409,48,1,0,7117562,0.5
5,0,0.334,49,1,1,7117562,0.5
5,0,0.369,50,1,1,7117562,0.5
5,0,0.96,51,1,0,7117562,0.5
5,1,0.599,52,1,1,7117562,0.5
5,0,0.357,53,1,0,7117562,0.5
5,0,0.313,54,1,1,7117562,0.5
5,0,0.59,55,1,1,7117562,0.5
5,0,0.373,56,1,0,7117562,0.5
5,0,0.381,57,1,0,7117562,0.5
5,0,0.307,58,1,0,7117562,0.5
5,0,0.486,59,1,0,7117562,0.5
5,0,0.721,60,1,1,7117562,0.5
5,0,0.448,61,1,1,7117562,0.5
5,0,0.441,62,1,0,7117562,0.5
5,0,0.418,63,1,0,7117562,0.5
5,0,0.449,64,1,0,7117562,0.5
5,0,0.348,65,1,0,7117562,0.5
5,1,0.339,66,1,1,7117562,0.5
5,0,0.43,67,1,0,7117562,0.5
5,1,0.215,68,1,1,7117562,0.5
5,1,0.378,69,1,1,7117562,0.5
5,1,0.287,70,1,1,7117562,0.5
5,0,0.328,71,1,0,7117562,0.5
5,0,0.377,72,1,0,7117562,0.5
5,1,0.415,73,1,1,7117562,0.5
5,0,0.65,74,1,1,7117562,0.5
5,1,0.485,75,1,0,7117562,0.5
5,0,0.322,76,1,1,7117562,0.5
5,1,0.658,77,1,0,7117562,0.5
5,0,0.312,78,1,0,7117562,0.5
5,0,0.399,79,1,0,7117562,0.5
5,0,0.233,80,1,0,7117562,0.5
5,0,0.579,81,1,1,7117562,0.5
5,1,0.274,82,1,0,7117562,0.5
5,0,0.253,83,1,0,7117562,0.5
5,0,1.368,84,1,1,7117562,0.5
5,1,0.304,85,1,0,7117562,0.5
5,1,0.245,86,1,1,7117562,0.5
5,0,0.472,87,1,1,7117562,0.5
5,1,0.394,88,1,0,7117562,0.5
5,1,0.256,89,1,1,7117562,0.5
5,1,0.211,90,1,0,7117562,0.5
5,1,0.198,91,1,0,7117562,0.5
5,0,0.234,92,1,0,7117562,0.5
5,0,0.224,93,1,0,7117562,0.5
5,1,0.978,94,1,1,7117562,0.5
5,0,0.232,95,1,1,7117562,0.5
5,1,0.702,96,1,0,7117562,0.5
5,1,0.249,97,1,1,7117562,0.5
5,0,0.506,98,1,1,7117562,0.5
5,0,0.232,99,1,1,7117562,0.5
5,1,0.272,100,1,0,7117562,0.5
5,1,0.2,101,1,0,7117562,0.5
5,1,0.489,102,1,0,7117562,0.5
5,0,0.246,103,1,1,7117562,0.5
5,0,0.313,104,1,1,7117562,0.5
5,1,0.836,105,1,1,7117562,0.5
5,1,0.383,106,1,1,7117562,0.5
5,0,0.373,107,1,1,7117562,0.5
5,0,0.571,108,1,0,7117562,0.5
5,1,0.276,109,1,0,7117562,0.5
5,0,0.226,110,1,1,7117562,0.5
5,1,0.223,111,1,0,7117562,0.5
5,1,0.179,112,1,0,7117562,0.5
5,0,0.191,113,1,1,7117562,0.5
5,1,0.501,114,1,0,7117562,0.5
5,0,0.271,115,1,1,7117562,0.5
5,0,0.262,116,1,0,7117562,0.5
5,0,0.257,117,1,0,7117562,0.5
5,1,0.822,118,1,1,7117562,0.5
5,1,0.488,119,1,0,7117562,0.5
5,0,0.25,120,1,1,7117562,0.5
5,1,1.054,121,1,1,7117562,0.5
5,1,0.468,122,1,0,7117562,0.5
5,1,0.233,123,1,1,7117562,0.5
5,0,0.155,124,1,0,7117562,0.5
5,1,0.157,125,1,1,7117562,0.5
5,1,0.205,126,1,1,7117562,0.5
5,0,0.17,127,1,1,7117562,0.5
5,1,0.171,128,1,1,7117562,0.5
5,0,0.262,129,1,1,7117562,0.5
5,1,0.215,130,1,1,7117562,0.5
5,1,0.219,131,1,1,7117562,0.5
5,0,0.189,132,1,0,7117562,0.5
5,0,0.176,133,1,1,7117562,0.5
5,0,0.217,134,1,0,7117562,0.5
5,0,0.461,135,1,0,7117562,0.5
5,1,0.284,136,1,0,7117562,0.5
5,1,0.367,137,1,1,7117562,0.5
5,1,0.182,138,1,0,7117562,0.5
5,1,0.275,139,1,0,7117562,0.5
5,0,0.338,140,1,0,7117562,0.5
5,0,0.467,141,1,0,7117562,0.5
5,0,0.209,142,1,0,7117562,0.5
5,0,0.231,143,1,0,7117562,0.5
5,1,0.232,144,1,1,7117562,0.5
5,0,0.219,145,1,0,7117562,0.5
5,0,0.193,146,1,0,7117562,0.5
5,0,0.434,147,1,0,7117562,0.5
5,0,0.298,148,1,1,7117562,0.5
5,1,0.245,149,1,1,7117562,0.5
5,1,0.248,150,1,1,7117562,0.5
5,1,0.265,151,1,0,7117562,0.5
5,0,0.306,152,1,1,7117562,0.5
5,1,0.226,153,1,1,7117562,0.5
5,1,0.456,154,1,1,7117562,0.5
5,1,0.217,155,1,1,7117562,0.5
5,1,0.217,156,1,1,7117562,0.5
5,1,0.192,157,1,0,7117562,0.5
5,0,0.507,158,1,1,7117562,0.5
5,1,0.706,159,1,1,7117562,0.5
5,1,0.196,160,1,1,7117562,0.5
6,0,0.681,1,1,0,7128276,0.5
6,1,0.546,2,1,1,7128276,0.5
6,1,0.377,3,1,0,7128276,0.5
6,1,0.368,4,1,0,7128276,0.5
6,0,0.399,5,1,0,7128276,0.5
6,1,0.339,6,1,1,7128276,0.5
6,1,0.321,7,1,0,7128276,0.5
6,1,0.329,8,1,0,7128276,0.5
6,1,0.312,9,1,0,7128276,0.5
6,0,0.409,10,1,1,7128276,0.5
6,0,0.286,11,1,1,7128276,0.5
6,1,0.334,12,1,1,7128276,0.5
6,0,0.309,13,1,0,7128276,0.5
6,0,0.278,14,1,1,7128276,0.5
6,0,0.331,15,1,1,7128276,0.5
6,0,0.361,16,1,0,7128276,0.5
6,0,0.319,17,1,1,7128276,0.5
6,0,0.377,18,1,1,7128276,0.5
6,1,0.303,19,1,0,7128276,0.5
6,0,0.414,20,1,1,7128276,0.5
6,0,0.325,21,1,0,7128276,0.5
6,0,0.368,22,1,1,7128276,0.5
6,0,0.405,23,1,1,7128276,0.5
6,0,0.311,24,1,1,7128276,0.5
6,0,0.608,25,1,0,7128276,0.5
6,0,0.347,26,1,1,7128276,0.5
6,0,0.523,27,1,1,7128276,0.5
6,0,0.559,28,1,1,7128276,0.5
6,0,0.334,29,1,0,7128276,0.5
6,0,0.456,30,1,1,7128276,0.5
6,0,0.444,31,1,1,7128276,0.5
6,0,0.339,32,1,1,7128276,0.5
6,0,0.367,33,1,1,7128276,0.5
6,0,0.269,34,1,0,7128276,0.5
6,0,0.567,35,1,1,7128276,0.5
6,0,0.3,36,1,1,7128276,0.5
6,0,0.366,37,1,1,7128276,0.5
6,0,0.368,38,1,0,7128276,0.5
6,0,0.346,39,1,1,7128276,0.5
6,0,0.32,40,1,1,7128276,0.5
6,0,0.418,41,1,1,7128276,0.5
6,1,0.332,42,1,0,7128276,0.5
6,0,0.295,43,1,1,7128276,0.5
6,0,0.467,44,1,0,7128276,0.5
6,0,0.528,45,1,0,7128276,0.5
6,0,0.353,46,1,1,7128276,0.5
6,0,0.292,47,1,1,7128276,0.5
6,0,0.323,48,1,0,7128276,0.5
6,0,0.322,49,1,0,7128276,0.5
6,0,0.309,50,1,1,7128276,0.5
6,0,0.311,51,1,0,7128276,0.5
6,0,0.341,52,1,0,7128276,0.5
6,0,0.262,53,1,0,7128276,0.5
6,0,0.329,54,1,0,7128276,0.5
6,1,0.361,55,1,1,7128276,0.5
6,1,0.272,56,1,1,7128276,0.5
6,1,0.291,57,1,1,7128276,0.5
6,1,0.38,58,1,1,7128276,0.5
6,1,0.616,59,1,1,7128276,0.5
6,1,0.424,60,1,1,7128276,0.5
6,1,0.382,61,1,0,7128276,0.5
6,1,0.29,62,1,1,7128276,0.5
6,1,0.291,63,1,0,7128276,0.5
6,1,0.32,64,1,1,7128276,0.5
6,1,0.31,65,1,1,7128276,0.5
6,1,0.268,66,1,1,7128276,0.5
6,1,0.371,67,1,1,7128276,0.5
6,1,0.293,68,1,1,7128276,0.5
6,1,0.322,69,1,1,7128276,0.5
6,1,0.324,70,1,1,7128276,0.5
6,1,0.463,71,1,0,7128276,0.5
6,1,1.186,72,1,1,7128276,0.5
6,1,0.557,73,1,1,7128276,0.5
6,1,0.473,74,1,0,7128276,0.5
6,1,0.41,75,1,1,7128276,0.5
6,1,0.356,76,1,1,7128276,0.5
6,1,0.45,77,1,1,7128276,0.5
6,1,0.375,78,1,0,7128276,0.5
6,1,0.408,79,1,1,7128276,0.5
6,1,0.429,80,1,0,7128276,0.5
6,1,0.433,81,1,0,7128276,0.5
6,1,0.295,82,1,0,7128276,0.5
6,0,0.328,83,1,0,7128276,0.5
6,0,0.274,84,1,0,7128276,0.5
6,0,0.468,85,1,0,7128276,0.5
6,1,0.36,86,1,0,7128276,0.5
6,1,0.241,87,1,1,7128276,0.5
6,1,0.326,88,1,0,7128276,0.5
6,1,0.6,89,1,1,7128276,0.5
6,1,0.393,90,1,0,7128276,0.5
6,1,0.26,91,1,0,7128276,0.5
6,1,0.291,92,1,0,7128276,0.5
6,1,0.407,93,1,1,7128276,0.5
6,0,0.3,94,1,1,7128276,0.5
6,0,0.345,95,1,0,7128276,0.5
6,0,0.288,96,1,0,7128276,0.5
6,0,0.369,97,1,0,7128276,0.5
6,1,0.309,98,1,1,7128276,0.5
6,1,0.355,99,1,0,7128276,0.5
6,1,0.335,100,1,0,7128276,0.5
6,0,0.662,101,1,1,7128276,0.5
6,1,0.412,102,1,0,7128276,0.5
6,0,0.335,103,1,1,7128276,0.5
6,0,0.692,104,1,0,7128276,0.5
6,1,1.818,105,1,0,7128276,0.5
6,0,0.302,106,1,1,7128276,0.5
6,0,0.409,107,1,1,7128276,0.5
6,0,0.367,108,1,1,7128276,0.5
6,0,0.27,109,1,1,7128276,0.5
6,0,0.337,110,1,1,7128276,0.5
6,0,0.47,111,1,1,7128276,0.5
6,0,0.482,112,1,0,7128276,0.5
6,0,0.328,113,1,1,7128276,0.5
6,0,0.458,114,1,1,7128276,0.5
6,0,0.501,115,1,1,7128276,0.5
6,0,0.818,116,1,1,7128276,0.5
6,0,0.434,117,1,1,7128276,0.5
6,0,0.281,118,1,1,7128276,0.5
6,0,0.504,119,1,1,7128276,0.5
6,0,0.34,120,1,1,7128276,0.5
6,0,0.322,121,1,1,7128276,0.5
6,0,0.437,122,1,0,7128276,0.5
6,0,0.434,123,1,0,7128276,0.5
6,0,0.288,124,1,1,7128276,0.5
6,0,0.292,125,1,0,7128276,0.5
6,0,0.294,126,1,0,7128276,0.5
6,0,0.329,127,1,0,7128276,0.5
6,1,0.32,128,1,0,7128276,0.5
6,1,0.362,129,1,1,7128276,0.5
6,1,0.299,130,1,0,7128276,0.5
6,1,0.298,131,1,1,7128276,0.5
6,1,0.357,132,1,1,7128276,0.5
6,1,0.351,133,1,1,7128276,0.5
6,1,0.37,134,1,1,7128276,0.5
6,1,0.254,135,1,1,7128276,0.5
6,1,0.363,136,1,0,7128276,0.5
6,1,0.341,137,1,1,7128276,0.5
6,1,0.386,138,1,0,7128276,0.5
6,1,0.401,139,1,0,7128276,0.5
6,1,0.358,140,1,1,7128276,0.5
6,1,0.357,141,1,1,7128276,0.5
6,1,0.468,142,1,1,7128276,0.5
6,1,0.608,143,1,1,7128276,0.5
6,1,0.479,144,1,1,7128276,0.5
6,1,0.401,145,1,1,7128276,0.5
6,1,0.304,146,1,0,7128276,0.5
6,1,0.266,147,1,0,7128276,0.5
6,1,0.327,148,1,0,7128276,0.5
6,1,0.314,149,1,1,7128276,0.5
6,1,0.322,150,1,1,7128276,0.5
6,1,0.435,151,1,1,7128276,0.5
6,1,0.384,152,1,0,7128276,0.5
6,1,0.331,153,1,1,7128276,0.5
6,1,0.323,154,1,1,7128276,0.5
6,0,0.34,155,1,0,7128276,0.5
6,0,0.313,156,1,0,7128276,0.5
6,1,0.728,157,1,1,7128276,0.5
6,1,0.404,158,1,1,7128276,0.5
6,1,0.298,159,1,0,7128276,0.5
6,1,0.361,160,1,1,7128276,0.5
7,0,1.192,1,1,1,7110686,0.5
7,1,1.037,2,1,0,7110686,0.5
7,0,0.773,3,1,1,7110686,0.5
7,0,0.81,4,1,1,7110686,0.5
7,0,0.897,5,1,1,7110686,0.5
7,0,0.542,6,1,1,7110686,0.5
7,0,1.03,7,1,1,7110686,0.5
7,0,0.509,8,1,1,7110686,0.5
7,0,0.526,9,1,0,7110686,0.5
7,0,0.725,10,1,0,7110686,0.5
7,1,0.699,11,1,0,7110686,0.5
7,0,1.203,12,1,0,7110686,0.5
7,0,0.78,13,1,1,7110686,0.5
7,0,0.656,14,1,0,7110686,0.5
7,0,0.536,15,1,1,7110686,0.5
7,0,0.623,16,1,1,7110686,0.5
7,0,0.499,17,1,0,7110686,0.5
7,1,0.684,18,1,0,7110686,0.5
7,0,0.529,19,1,1,7110686,0.5
7,0,0.509,20,1,0,7110686,0.5
7,0,0.459,21,1,0,7110686,0.5
7,1,0.436,22,1,0,7110686,0.5
7,0,0.47,23,1,1,7110686,0.5
7,0,0.473,24,1,0,7110686,0.5
7,1,0.607,25,1,0,7110686,0.5
7,0,0.603,26,1,1,7110686,0.5
7,0,0.46,27,1,1,7110686,0.5
7,0,0.339,28,1,1,7110686,0.5
7,0,0.521,29,1,1,7110686,0.5
7,0,0.579,30,1,0,7110686,0.5
7,0,0.524,31,1,1,7110686,0.5
7,1,0.511,32,1,0,7110686,0.5
7,0,0.547,33,1,1,7110686,0.5
7,0,0.481,34,1,1,7110686,0.5
7,0,0.491,35,1,1,7110686,0.5
7,0,0.711,36,1,0,7110686,0.5
7,0,2.23,37,1,0,7110686,0.5
7,0,0.188,38,1,1,7110686,0.5
7,0,0.718,39,1,0,7110686,0.5
7,0,0.393,40,1,1,7110686,0.5
7,1,0.243,41,1,1,7110686,0.5
7,0,0.178,42,1,0,7110686,0.5
7,0,0.383,43,1,0,7110686,0.5
7,0,0.427,44,1,0,7110686,0.5
7,1,0.379,45,1,1,7110686,0.5
7,0,0.575,46,1,1,7110686,0.5
7,0,0.853,47,1,1,7110686,0.5
7,0,0.673,48,1,0,7110686,0.5
7,0,0.633,49,1,0,7110686,0.5
7,0,1.911,50,1,0,7110686,0.5
7,0,0.554,51,1,1,7110686,0.5
7,1,0.862,52,1,1,7110686,0.5
7,1,0.448,53,1,1,7110686,0.5
7,0,0.166,54,1,0,7110686,0.5
7,0,0.312,55,1,0,7110686,0.5
7,1,0.298,56,1,0,7110686,0.5
7,0,0.443,57,1,1,7110686,0.5
7,0,0.335,58,1,1,7110686,0.5
7,0,0.504,59,1,1,7110686,0.5
7,1,0.946,60,1,1,7110686,0.5
7,1,1.27,61,1,1,7110686,0.5
7,0,0.557,62,1,0,7110686,0.5
7,0,1.306,63,1,0,7110686,0.5
7,1,0.181,64,1,0,7110686,0.5
7,1,0.458,65,1,1,7110686,0.5
7,1,0.478,66,1,0,7110686,0.5
7,1,0.267,67,1,1,7110686,0.5
7,1,0.453,68,1,1,7110686,0.5
7,1,0.542,69,1,1,7110686,0.5
7,1,0.427,70,1,1,7110686,0.5
7,0,0.557,71,1,0,7110686,0.5
7,0,0.221,72,1,0,7110686,0.5
7,1,0.604,73,1,1,7110686,0.5
7,1,0.614,74,1,0,7110686,0.5
7,0,0.305,75,1,0,7110686,0.5
7,0,0.965,76,1,1,7110686,0.5
7,0,0.366,77,1,1,7110686,0.5
7,1,0.52,78,1,1,7110686,0.5
7,1,0.388,79,1,1,7110686,0.5
7,0,0.395,80,1,0,7110686,0.5
7,1,0.304,81,1,0,7110686,0.5
7,1,0.465,82,1,1,7110686,0.5
7,1,0.43,83,1,0,7110686,0.5
7,1,0.397,84,1,1,7110686,0.5
7,1,0.482,85,1,0,7110686,0.5
7,1,0.235,86,1,0,7110686,0.5
7,1,0.49,87,1,0,7110686,0.5
7,1,0.446,88,1,0,7110686,0.5
7,1,0.209,89,1,1,7110686,0.5
7,1,0.5,90,1,1,7110686,0.5
7,0,0.785,91,1,1,7110686,0.5
7,0,0.502,92,1,1,7110686,0.5
7,0,0.552,93,1,1,7110686,0.5
7,1,1.637,94,1,0,7110686,0.5
7,1,0.643,95,1,0,7110686,0.5
7,1,0.588,96,1,0,7110686,0.5
7,1,0.433,97,1,1,7110686,0.5
7,1,0.487,98,1,1,7110686,0.5
7,1,0.489,99,1,0,7110686,0.5
7,1,0.453,100,1,0,7110686,0.5
7,0,0.525,101,1,1,7110686,0.5
7,1,0.507,102,1,0,7110686,0.5
7,0,0.534,103,1,1,7110686,0.5
7,0,0.681,104,1,1,7110686,0.5
7,0,0.424,105,1,0,7110686,0.5
7,0,0.464,106,1,1,7110686,0.5
7,1,0.557,107,1,1,7110686,0.5
7,0,0.381,108,1,1,7110686,0.5
7,0,1.293,109,1,1,7110686,0.5
7,0,0.618,110,1,1,7110686,0.5
7,0,0.889,111,1,1,7110686,0.5
7,0,0.595,112,1,0,7110686,0.5
7,1,1.192,113,1,0,7110686,0.5
7,1,1.013,114,1,1,7110686,0.5
7,1,0.207,115,1,0,7110686,0.5
7,0,0.455,116,1,1,7110686,0.5
7,1,1.404,117,1,0,7110686,0.5
7,1,1.323,118,1,0,7110686,0.5
7,0,1.029,119,1,0,7110686,0.5
7,1,1.917,120,1,1,7110686,0.5
7,1,0.962,121,1,1,7110686,0.5
7,1,0.994,122,1,1,7110686,0.5
7,1,0.496,123,1,1,7110686,0.5
7,1,0.467,124,1,1,7110686,0.5
7,1,0.392,125,1,0,7110686,0.5
7,1,0.295,126,1,1,7110686,0.5
7,1,1.044,127,1,0,7110686,0.5
7,0,0.301,128,1,0,7110686,0.5
7,0,1.89,129,1,0,7110686,0.5
7,0,0.387,130,1,1,7110686,0.5
7,0,0.207,131,1,0,7110686,0.5
7,0,1.246,132,1,1,7110686,0.5
7,0,0.284,133,1,0,7110686,0.5
7,1,0.828,134,1,1,7110686,0.5
7,1,0.738,135,1,1,7110686,0.5
7,0,0.344,136,1,0,7110686,0.5
7,1,0.264,137,1,1,7110686,0.5
7,0,0.407,138,1,0,7110686,0.5
7,0,0.288,139,1,0,7110686,0.5
7,1,0.315,140,1,0,7110686,0.5
7,1,0.335,141,1,1,7110686,0.5
7,0,0.506,142,1,1,7110686,0.5
7,1,0.317,143,1,1,7110686,0.5
7,1,0.322,144,1,1,7110686,0.5
7,0,0.31,145,1,1,7110686,0.5
7,1,0.44,146,1,1,7110686,0.5
7,0,0.626,147,1,0,7110686,0.5
